Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Primary Artist ID,Genres,Top Genre
2eQMC9nJE3f3hCNKlYYHL1,'6jJ0s89eD6GaHleKKya26X',Katy Perry,3avYqdwHKEq8beXbeWCKqJ,69.0,track:Last Friday Night (T.G.I.F.) artist:Katy Perry,14.0,2010-01-01,Last Friday Night (T.G.I.F.),2011.0,0.652,0.812,3,-3.797,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4,6jJ0s89eD6GaHleKKya26X,"dance pop, pop, post-teen pop",pop
6vV5UrXcfyQD1wu4Qo2I9K,"'2wIVse2owClT7go1WT98tk', '2NdeV5rLm47xAvogXrYhJX', '15GGbJKqC6w0VYyAJtjej6'",Missy Elliott  ,0UaMYEvWZi0ZqiDOoHU3YI,67.0,track:Lose Control artist:Missy Elliott  ,14.0,2005-07-04,Lose Control,2005.0,0.904,0.813,4,-7.105,0,0.121,0.0311,0.00697,0.0471,0.81,125.461,226864,4,2wIVse2owClT7go1WT98tk,"dance pop, hip hop, hip pop, pop, pop rap, r&b, rap, urban contemporary, virginia hip hop",soul/r&b
3KzAvEXcqJKBF97HrXwlgf,'3WrFJ7ztbogyGnTHbHJFl2',The Beatles,3VbGCXWRiouAq8VyMYN2MI,68.0,track:Love Me Do artist:The Beatles,14.0,1963-03-22,Love Me Do,1964.0,0.52,0.829,0,-6.228,1,0.0806,0.386,6.2e-05,0.227,0.744,147.997,141693,4,3WrFJ7ztbogyGnTHbHJFl2,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",rock
3TFzRE2Mm1uZcJeu91UNs9,'2i1IdHG5w0wiSmJGoqAGlj',Minnie Riperton,3ebYtLVuV4HzEZUDcpZB9p,57.0,track:Lovin  You artist:Minnie Riperton,14.0,1974-01-01,Lovin  You,1975.0,0.387,0.164,9,-14.617,1,0.085,0.962,0.0,0.0817,0.409,72.029,223144,4,2i1IdHG5w0wiSmJGoqAGlj,"classic soul, disco, funk, jazz funk, motown, quiet storm, soul",disco
3JWlQzyse21gwhqu2D6UQD,'28AyklUmMECPwdfo8NEsV0',Jimmy Buffett,4EEjMyQub6tgFVshlM9j1M,69.0,track:Margaritaville artist:Jimmy Buffett,14.0,1977-01-01,Margaritaville,1977.0,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,4,28AyklUmMECPwdfo8NEsV0,"folk rock, mellow gold, soft rock",rock
0HO6tgtGKAZTGGC7nk8dYQ,"'1RyvyyTE3xzB2ZywiAwp0i', '2YZyLoL8N0Wb9xBt1NhZWg'",Future,6DB2KOEwHnjkgEnBt5SdeJ,64.0,track:Mask Off artist:Future,14.0,2017-05-23,Mask Off,2017.0,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,4,1RyvyyTE3xzB2ZywiAwp0i,"atl hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
1bB3QsmPVZgNrsqBAHC0Y9,"'27FGXRNruFoOdf1vP8dqcH', '59wfkuBoNyhDMQGCljbUbA', '23LbwefIODbyGdRbAz3urj'",Cassie,74r0nwfhQyQ5vPYjDoEuve,43.0,track:Me & U artist:Cassie,14.0,2006-01-01,Me & U,2006.0,0.819,0.506,1,-4.965,1,0.0479,0.376,0.0,0.0945,0.608,99.971,287947,4,27FGXRNruFoOdf1vP8dqcH,"dance pop, hip pop, pop rap, post-teen pop, r&b, urban contemporary",soul/r&b
5lkNnHVlnCCCV304t89wOH,'0jnsk9HBra6NMjO2oANoPY',Flo Rida,6Knv6wdA0luoMUuuoYi2i1,77.0,track:My House artist:Flo Rida,14.0,2015-04-07,My House,2016.0,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4,0jnsk9HBra6NMjO2oANoPY,"dance pop, miami hip hop, pop, pop rap",hip hop/rap
3CqFG6BnOi0T0DzMyTAgLq,'3dplAkEBq2ujPOBDQFpvEp',Gallery,767MlyM93eXrJtczAQCMtu,28.0,track:Nice to Be with You artist:Gallery,14.0,2008-01-01,Nice to Be with You,1972.0,0.602,0.802,9,-5.313,1,0.0281,0.221,2.32e-05,0.0949,0.77,119.957,185080,4,3dplAkEBq2ujPOBDQFpvEp,bubblegum pop,pop
7zduRJgS6v79QmNUhKGozu,'4PpmBoqphQusNFsxuVKb6j',Paula Abdul  ,7z38bideBRvGAgjXe2SECm,53.0,track:Opposites Attract artist:Paula Abdul  ,14.0,1988-01-01,Opposites Attract,1990.0,0.783,0.842,1,-8.838,1,0.054,0.0337,2.57e-06,0.0519,0.933,117.79,265373,4,4PpmBoqphQusNFsxuVKb6j,"dance pop, new wave pop, pop rock, soft rock, urban contemporary",pop
3dqj4B1oH47h0gUjlMoA2j,'1ffNa7yLg0ncUpBm5P03pm',Freddy Cannon,35w8OwParZZ7QFR85FGUMZ,3.0,track:Palisades Park artist:Freddy Cannon,14.0,1962-05-27,Palisades Park,1962.0,0.283,0.831,1,-6.222,1,0.0633,0.345,0.0,0.12,0.862,82.579,113213,4,1ffNa7yLg0ncUpBm5P03pm,"brill building pop, bubblegum pop, doo-wop, merseybeat, rhythm and blues, rock-and-roll, rockabilly, surf music",rock
6tBUJLHPFbzO665rhzFDg2,'3v3clM1KQgVfpPjKJFPAmx',Shop Boyz,1IYaMVfidzSfvCUZYXhsU1,60.0,track:Party Like a Rockstar artist:Shop Boyz,14.0,2007-01-01,Party Like a Rockstar,2007.0,0.619,0.709,7,-4.633,1,0.0395,0.00541,0.0,0.507,0.68,144.972,253400,4,3v3clM1KQgVfpPjKJFPAmx,"atl hip hop, dirty south rap, futuristic swag, pop rap, southern hip hop",hip hop/rap
13TOuCZy3QU2Tt1llKPUqc,'4L1z1IcfK7lbqx8izGHaw5',Juice Newton,6R6ib5FgDYlG0rPA9c5DVv,55.0,track:Queen of Hearts artist:Juice Newton,14.0,1981-01-01,Queen of Hearts,1981.0,0.658,0.862,2,-9.963,1,0.0535,0.211,5.44e-05,0.2,0.969,169.532,205827,4,4L1z1IcfK7lbqx8izGHaw5,"classic country pop, country dawn, mellow gold, new wave pop, soft rock",country
62U7xIHcID94o20Of5ea4D,'0PFtn5NtBbbUNbU9EAmIWF',Toto,37BTh5g05cxBIRYMbw8g2T,72.0,track:Rosanna artist:Toto,14.0,1982-04-08,Rosanna,1982.0,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200,4,0PFtn5NtBbbUNbU9EAmIWF,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",rock
5nNeSC4KNxT50MnliLuGRa,'3pHeBYl1yujXcZqqfF1UyQ',Blues Traveler,500Tkm3vJmVtdUwdCVxCTb,64.0,track:Run-Around artist:Blues Traveler,14.0,1994-01-01,Run-Around,1995.0,0.629,0.867,7,-7.307,1,0.0603,0.0865,0.0,0.126,0.876,151.695,279800,4,3pHeBYl1yujXcZqqfF1UyQ,"alternative rock, blues rock, jam band, mellow gold, pop rock, rock",alternative/indie
0uaavZx8ako3Kb6GFpb1G1,'485uL27bPomh29R4JmQehQ',Bob Seger ,1Gxaks4MTbjMCAQ20rx4Iy,55.0,track:Shame on the Moon artist:Bob Seger ,14.0,1982-12-01,Shame on the Moon,1983.0,0.615,0.563,9,-7.585,1,0.0254,0.283,0.00118,0.117,0.547,105.772,295053,4,485uL27bPomh29R4JmQehQ,"album rock, blues rock, classic rock, country rock, detroit rock, folk rock, hard rock, heartland rock, mellow gold, rock, soft rock",country
0HHW9b70iZmfWNcFfjOFEz,'2tkwWmcZOQPNbbIdknfBsw',The Undisputed Truth,5Vdg4tP25ffeGEC5GGmCwm,53.0,track:Smiling Faces Sometimes artist:The Undisputed Truth,14.0,1971-07-03,Smiling Faces Sometimes,1971.0,0.551,0.461,11,-11.778,1,0.0255,0.252,2.39e-06,0.0541,0.739,105.155,198547,4,2tkwWmcZOQPNbbIdknfBsw,"classic soul, funk, motown, psychedelic soul, quiet storm, soul, southern soul",soul/r&b
7iycyHwOW2plljYIK6I1Zo,'5nCi3BB41mBaMH9gfr6Su0',Fun,6t6oULCRS6hnI7rm0h5gwl,71.0,track:Some Nights artist:Fun,14.0,2012-02-21,Some Nights,2012.0,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,5nCi3BB41mBaMH9gfr6Su0,"baroque pop, metropopolis, modern rock, pop, pop rock",pop
6pJkF95sYsVg3FJtTvTuEG,'2uNpV18izVIP7DNusoWbT5',Bobby Hebb,4vju55Ag7apDL2CfotuE7Q,65.0,track:Sunny artist:Bobby Hebb,14.0,1966-01-01,Sunny,1966.0,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,165067,4,2uNpV18izVIP7DNusoWbT5,"motown, northern soul",soul/r&b
4vPuWtVR7VLGRcdKWVwHBY,'2FXC3k01G6Gw61bmprjgqS',Hozier,7J4gq1xNP3IsG6lDk0eSa7,46.0,track:Take Me to Church artist:Hozier,14.0,2013-09-13,Take Me to Church,2015.0,0.572,0.661,4,-5.304,0,0.0472,0.59,0.0,0.121,0.386,129.093,241587,4,2FXC3k01G6Gw61bmprjgqS,"irish singer-songwriter, modern rock, pop",rock
1aYjx4tcmci0lYwT5sKgvM,'1LB8qB5BPb3MHQrfkvifXU',Cheap Trick,528CAH5pTLq86oZ52fHifA,66.0,track:The Flame artist:Cheap Trick,14.0,1988-04-12,The Flame,1988.0,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,338800,4,1LB8qB5BPb3MHQrfkvifXU,"album rock, art rock, beatlesque, classic rock, glam metal, glam rock, hard rock, heartland rock, mellow gold, new wave pop, pop rock, power pop, rock, soft rock",rock
0UJhhj5bn5AGAjryFnhueP,'3Ayl7mCk0nScecqOzvNp6s',Jimmy Eat World,6GG73Jik4jUlQCkKg9JuGO,79.0,track:The Middle artist:Jimmy Eat World,14.0,2001-07-17,The Middle,2002.0,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,3Ayl7mCk0nScecqOzvNp6s,"emo, modern power pop, modern rock, pop punk, pop rock, rock",rock
0nyora4kbjBGE4d1B9gxnm,'6x9QLdzo6eBZxJ1bHsDkjg',Sisqó,5Mmk2ii6laakqfeCT7OnVD,68.0,track:Thong Song artist:Sisqó,14.0,1999-01-01,Thong Song,2000.0,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,4,6x9QLdzo6eBZxJ1bHsDkjg,"hip hop, hip pop, new jack swing, pop rap, r&b, urban contemporary",soul/r&b
2XyETlDqp6hhi2j8XiWS4u,'3koiLjNrgRTNbOwViDipeA',Marvin Gaye,0EQCaQzKJVCXkwSiQZUVHP,46.0,track:Too Busy Thinking About My Baby artist:Marvin Gaye,14.0,1969-04-30,Too Busy Thinking About My Baby,1969.0,0.751,0.385,6,-11.716,1,0.0349,0.115,0.0,0.069,0.862,117.748,176133,4,3koiLjNrgRTNbOwViDipeA,"classic soul, funk, indie r&b, motown, northern soul, quiet storm, soul",soul/r&b
5CZR6ljD0x9fTiS4mh9wMp,'2qk9voo8llSGYcZ6xrBzKx',Kings of Leon,5VGlqQANWDKJFl0MBG3sg2,76.0,track:Use Somebody artist:Kings of Leon,14.0,2008-09-23,Use Somebody,2009.0,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,2qk9voo8llSGYcZ6xrBzKx,"modern rock, rock",rock
0YCraVqAWvJHiBYP2AXgV6,'0kObWap02DEg9EAJ3PBxzf',Starship,6OnfBiiSc9RGKiBKKtZXgQ,76.0,track:We Built This City artist:Starship,14.0,1985-09-10,We Built This City,1985.0,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,0kObWap02DEg9EAJ3PBxzf,"album rock, mellow gold, new romantic, new wave, new wave pop, soft rock",rock
2qemtRQditOzTuUkzp2uNd,'4ucP0bNegd7Q4ewdOKIBfz',Jack Scott,3I6sAVkPagNg0xLnfqIEfE,0.0,track:What in the World s Come Over You artist:Jack Scott,14.0,1976-01-01,What in the World s Come Over You,1960.0,0.47,0.166,4,-15.305,1,0.0302,0.952,0.00173,0.0855,0.479,77.764,161367,4,4ucP0bNegd7Q4ewdOKIBfz,"brill building pop, canadian rockabilly, deep adult standards, rock-and-roll, rockabilly",rock
2W2EmEpud13QHlhCFS9P8g,"'7wqtxqI3eo7Gn1P7SpP6cQ', '5fikk4h5qbEebqK2Fc6e48'",Salt-n-Pepa  ,7sJN693sYKEIEMu7fc5VnJ,66.0,track:Whatta Man artist:Salt-n-Pepa  ,14.0,1993-10-12,Whatta Man,1994.0,0.757,0.544,5,-10.722,1,0.219,0.154,6.07e-05,0.226,0.921,173.208,308360,4,7wqtxqI3eo7Gn1P7SpP6cQ,"dance pop, girl group, golden age hip hop, hip hop, hip pop, old school hip hop, pop rap, queens hip hop, rap",hip hop/rap
42JQLLWxQEO4FWNUIF5etd,'6gZVflqhSHhG3MjYrf1dOv',The Surfaris,2h83AMl3afIAWks8Z3Sn9C,40.0,track:Wipe Out artist:The Surfaris,14.0,1963-03-06,Wipe Out,1963.0,0.386,0.492,0,-13.402,1,0.038,0.303,0.889,0.235,0.699,168.752,133933,4,6gZVflqhSHhG3MjYrf1dOv,surf music,
6F32GUEsoExF7rqp4ylrLB,'5fbhwqYYh4YwUoEs582mq5',The Spinners,5OU4PqYhwypDsiviprGhSy,43.0,track:Working My Way Back to You   artist:The Spinners,14.0,1979-01-01,Working My Way Back to You  ,1980.0,0.84,0.777,9,-6.399,0,0.0451,0.469,3.58e-06,0.216,0.92,121.633,243200,4,5fbhwqYYh4YwUoEs582mq5,"classic soul, disco, funk, motown, philly soul, quiet storm, soft rock, soul, southern soul",disco
3eIZzW0fCXzec7TkcJ23Mq,'2O0Hw1WSMbskB5tD9aWah3',The Stylistics,00CCi9yHJh7NjXcNT565Ja,63.0,track:You Make Me Feel Brand New artist:The Stylistics,14.0,1973-10-23,You Make Me Feel Brand New,1974.0,0.451,0.359,7,-8.567,1,0.0247,0.847,2.97e-05,0.137,0.178,76.015,288440,4,2O0Hw1WSMbskB5tD9aWah3,"adult standards, classic soul, disco, funk, motown, philly soul, quiet storm, soul",disco
2vomVpuDXeykB69qMFoAd7,'23zg3TcAtWQy7J6upgbUnj',Usher,07K2n5QQpln468bsd6IXGh,34.0,track:You Make Me Wanna... artist:Usher,14.0,1997-08-12,You Make Me Wanna...,1997.0,0.755,0.639,5,-7.499,0,0.0549,0.0419,0.0,0.0683,0.922,164.078,220093,4,23zg3TcAtWQy7J6upgbUnj,"atl hip hop, dance pop, pop, r&b, south carolina hip hop, urban contemporary",soul/r&b
3btVhknqDeGAEd1Qj7lL57,'2iE18Oxc8YSumAU232n4rW',The Jackson 5,6wDviYDtmSDZ0S6TVMM9Vc,64.0,track:ABC artist:The Jackson 5,15.0,1970-05-08,ABC,1970.0,0.715,0.678,8,-11.842,1,0.0475,0.486,0.000192,0.15,0.947,94.769,177733,4,2iE18Oxc8YSumAU232n4rW,"adult standards, motown, soul",soul/r&b
2Rh2JyaBjJwPMFR9Dl60nV,'60rpJ9SgigSd16DOAG7GSa',Billy Ray Cyrus,2EoIt9vdgFRNW03u5IvFsQ,65.0,track:Achy Breaky Heart artist:Billy Ray Cyrus,15.0,1992-01-01,Achy Breaky Heart,1992.0,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,203373,4,60rpJ9SgigSd16DOAG7GSa,"country, country rock",country
2NG4OLyeNMwcLqirwwwvs2,"'2DlGxzQSjYe5N6G9nkYghR', '1P8IfcNKwrkQP5xJWuhaOC'",Jennifer Lopez  ,3kgutGd839IOYRl6ekeq6V,57.0,track:All I Have artist:Jennifer Lopez  ,15.0,2002-11-19,All I Have,2003.0,0.699,0.668,1,-5.305,1,0.106,0.265,0.0,0.141,0.472,83.074,254467,4,2DlGxzQSjYe5N6G9nkYghR,"dance pop, pop, pop rap, post-teen pop, urban contemporary",hip hop/rap
2QJmrSgbdM35R67eoGQo4j,'06HL4z0CvFAxyc27GXpf02',Taylor Swift  ,273dCMFseLcVsoSWx59IoE,64.0,track:Bad Blood artist:Taylor Swift  ,15.0,2014-10-27,Bad Blood,2015.0,0.652,0.802,7,-6.114,1,0.181,0.0871,6.45e-06,0.148,0.295,170.157,211933,4,06HL4z0CvFAxyc27GXpf02,"pop, post-teen pop",pop
56viTB3cu7FbFwAWDctRz1,'2QmLFuIDtNDmmJY3OtvinN',Meredith Brooks,3i6qNxyVgIdUZTTi5m25EM,67.0,track:Bitch artist:Meredith Brooks,15.0,1997-01-01,Bitch,1997.0,0.617,0.886,9,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.629,96.328,252760,4,2QmLFuIDtNDmmJY3OtvinN,"lilith, pop rock",rock
3o09FMrUQ5TVBUYb6msCMi,'7HkdQ0gt53LP4zmHsL0nap',Ella Mai,0At2qAoaVjIwWNAqrscXli,70.0,track:Boo d Up artist:Ella Mai,15.0,2017-02-22,Boo d Up,2018.0,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,7HkdQ0gt53LP4zmHsL0nap,"dance pop, pop, pop r&b, pop rap, post-teen pop, r&b, uk contemporary r&b, urban contemporary",soul/r&b
66qxRQqOy7kVcsVpT0OVFZ,'5N6GwJzOcOY5kv8p0NjhYL',Neil Sedaka,2x6pbpjVGjiWCcH89IK8AX,60.0,track:Breaking Up Is Hard to Do artist:Neil Sedaka,15.0,1960-12-30,Breaking Up Is Hard to Do,1962.0,0.743,0.799,8,-5.466,0,0.0375,0.699,0.0,0.0635,0.965,116.112,139200,4,5N6GwJzOcOY5kv8p0NjhYL,"adult standards, brill building pop, bubblegum pop, folk rock, lounge, mellow gold, rockabilly, soft rock",rock
5x8e8UcCeOgrOzSnDGuPye,'6wPhSqRtPu1UhRCDX5yaDJ',Pussycat Dolls  ,3BxWKCI06eQ5Od8TY2JBeA,65.0,track:Buttons artist:Pussycat Dolls  ,15.0,2005-01-01,Buttons,2006.0,0.57,0.821,2,-4.38,1,0.267,0.178,0.0,0.289,0.408,210.857,225560,4,6wPhSqRtPu1UhRCDX5yaDJ,"dance pop, girl group, pop, pop rap, post-teen pop, urban contemporary",hip hop/rap
7EJYHmUnJJKUnmLQjYs9zC,'5MX2l6ewjOaeWn1lYNhzlO',Bobby Vee,56syoOlt0eFhDd26cPSoee,35.0,track:Come Back When You Grow Up artist:Bobby Vee,15.0,1967-01-01,Come Back When You Grow Up,1967.0,0.646,0.188,7,-14.704,1,0.0351,0.833,0.0,0.123,0.503,115.102,138840,4,5MX2l6ewjOaeWn1lYNhzlO,"adult standards, brill building pop, bubblegum pop, doo-wop, folk rock, merseybeat, rock-and-roll, rockabilly",rock
13VP0DyGZZq15NzDVoh79y,'5670CyWrIOA7702gNjsGMZ',Manfred Mann,69sEXPrKQ5PtCxel5csSXs,59.0,track:Do Wah Diddy Diddy artist:Manfred Mann,15.0,1963-01-01,Do Wah Diddy Diddy,1964.0,0.66,0.583,4,-7.361,1,0.0512,0.282,0.0,0.0553,0.941,125.44,144147,4,5670CyWrIOA7702gNjsGMZ,"brill building pop, british blues, british invasion, bubblegum pop, classic rock, classic uk pop, folk rock, merseybeat, rock-and-roll, rockabilly",rock
3kQpBS26lAj0A0VGl1snRl,'0Xi59sEw38vRvwleSAVqoo',Marty Robbins,4f8hBeMXMvssn6HtFAtblo,62.0,track:El Paso artist:Marty Robbins,15.0,1959-01-01,El Paso,1960.0,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,259307,3,0Xi59sEw38vRvwleSAVqoo,"cowboy western, nashville sound",
4OD3LU6001esAtFshDX46M,'4qwGe91Bz9K2T8jXTZ815W',Janet Jackson,5HAv1Ckfe50DUjv8ghwTrz,54.0,track:Escapade artist:Janet Jackson,15.0,1989-09-19,Escapade,1990.0,0.806,0.954,1,-6.741,1,0.0514,0.0259,0.000617,0.176,0.701,115.229,283934,4,4qwGe91Bz9K2T8jXTZ815W,"dance pop, hip pop, neo soul, new jack swing, r&b, urban contemporary",soul/r&b
1aKaiiPUuycMQa4ugZXArH,'2kreKea2n96dXjcyAU9j5N',The Pointer Sisters,65lHwG8JFJs67PnOUhCYPq,57.0,track:Fire artist:The Pointer Sisters,15.0,1978-01-01,Fire,1979.0,0.65,0.615,1,-9.332,1,0.0342,0.201,0.00235,0.0805,0.637,118.294,210640,4,2kreKea2n96dXjcyAU9j5N,"disco, girl group, hi-nrg, mellow gold, motown, new wave pop, quiet storm, soft rock",disco
2SVPWikKGKTeQqg87ccyKm,'6kXp61QMZFPcKMcRPqoiVj',Gin Blossoms,5f2wSctNJlAOUAaRxQAcoM,57.0,"track:Follow You Down  ""  artist:Gin Blossoms",15.0,1996-01-01,"Follow You Down  "" ",1996.0,0.49,0.883,4,-8.736,0,0.0423,0.0121,0.0,0.0635,0.684,155.832,227707,4,6kXp61QMZFPcKMcRPqoiVj,"alternative rock, neo mellow, permanent wave, pop rock, post-grunge, rock, tempe indie",alternative/indie
7s86va7L6qq82p0y7KVBeb,'13y0kncDD4J9wxCyfKr10W',Bette Midler,48eiLW57CqSmCYNZRM2J8M,55.0,track:From a Distance artist:Bette Midler,15.0,1990-01-01,From a Distance,1991.0,0.536,0.242,7,-11.716,1,0.0277,0.674,0.0,0.331,0.331,137.989,276346,4,13y0kncDD4J9wxCyfKr10W,"adult standards, folk, mellow gold, new wave pop, soft rock",rock
1tIJAV6PAVmH4E1rRZ5lJj,'5IDs1CK15HegSAhGEbSYXo',Billy Ocean,0pBhA8yQ5FUKyQG13x2Qmh,59.0,"track:Get Outta My Dreams, Get into My Car artist:Billy Ocean",15.0,1988-03-07,"Get Outta My Dreams, Get into My Car",1988.0,0.661,0.911,4,-6.571,1,0.0417,0.0557,5.54e-06,0.348,0.919,117.147,334187,4,5IDs1CK15HegSAhGEbSYXo,"disco, mellow gold, motown, new romantic, new wave pop, soft rock, yacht rock",disco
7nGN8ny3YbvegR1NkU2LqB,'2BTZIqw0ntH9MvilQ3ewNY',Cyndi Lauper,0QVgZCAnasHo3TevIz7XLW,54.0,track:Girls Just Want To Have Fun artist:Cyndi Lauper,15.0,1983-01-01,Girls Just Want To Have Fun,1984.0,0.704,0.721,6,-7.346,1,0.0369,0.378,0.000113,0.373,0.769,120.543,234600,4,2BTZIqw0ntH9MvilQ3ewNY,"dance pop, mellow gold, new wave pop, permanent wave, pop rock, soft rock",pop
1HWrP6U3m3z23H5FxFsxYS,'7HLvzuM9p11k9lUQfSM4Rq',Warrant,2dEgwtRjYl6TJkIwjRwn6z,61.0,track:Heaven artist:Warrant,15.0,1989-01-01,Heaven,1989.0,0.462,0.488,6,-11.143,1,0.0287,0.115,0.0,0.128,0.33,145.789,236867,4,7HLvzuM9p11k9lUQfSM4Rq,"album rock, glam metal, hard rock, rock",rock
72olNArm75vOycSziqIX9Y,'2RTUTCvo6onsAnheUk3aL9',3 Doors Down,3NLrRZoMF0Lx6zTlYqeIo4,75.0,track:Here Without You artist:3 Doors Down,15.0,2002-11-12,Here Without You,2004.0,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,4,2RTUTCvo6onsAnheUk3aL9,"alternative metal, nu metal, pop rock, post-grunge",alternative/indie
3GzFhu8IwK8tNCSjCeHIjY,'1B8ySGDAiXTCvnJNH4HSCG',All-4-One,70d8omRI2p7qesFOiy55Ro,57.0,track:I Can Love You Like That artist:All-4-One,15.0,1995-01-01,I Can Love You Like That,1995.0,0.635,0.712,8,-4.998,1,0.0283,0.0811,0.0,0.322,0.423,91.024,257960,4,1B8ySGDAiXTCvnJNH4HSCG,"boy band, dance pop, new jack swing, r&b, urban contemporary",soul/r&b
7rfpaXxmQG7dnFycZjLae0,'77tT1kLj6mCWtFNqiOmP9H',Hall ,41dDygR3r7e926oGUXfrLt,65.0,track:I Can t Go for That (No Can Do) artist:Hall ,15.0,1981-01-01,I Can t Go for That (No Can Do),1982.0,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4,77tT1kLj6mCWtFNqiOmP9H,"album rock, classic rock, folk rock, mellow gold, rock, soft rock, yacht rock",rock
4a9RT5evvSbRnklAYB0GgU,'7egNqIGRldMzifHoh8pib6',Al Martino,5ggafYsNyKhTR9bISS3OPj,36.0,track:I Love You Because artist:Al Martino,15.0,1963-07-07,I Love You Because,1963.0,0.29,0.2,8,-12.748,1,0.0275,0.894,0.000569,0.221,0.233,88.654,163400,4,7egNqIGRldMzifHoh8pib6,"adult standards, brill building pop, easy listening, lounge, vocal jazz",pop
0oQCzmq7BxXI2Swlzz70Lh,'0xL0ZB2mnlEi7gga3EMAbe',P. Diddy  ,2DvmgYV2lrKpUKFGMuSe8b,4.0,track:I Need a Girl (Part One) artist:P. Diddy  ,15.0,2010-02-01,I Need a Girl (Part One),2002.0,0.688,0.409,10,-8.304,0,0.053,0.000695,0.0,0.273,0.647,178.583,288547,4,0xL0ZB2mnlEi7gga3EMAbe,karaoke,
1Tz3Ai1guEFf4hV3d9i17K,"'2KsP6tYLJlTBvSUxnwlVWa', '5iNrZmtVMtYev5M9yoWpEq'",Mike Posner,1MtUq6Wp1eQ8PC6BbPCj8P,72.0,track:I Took a Pill in Ibiza artist:Mike Posner,15.0,2016-05-06,I Took a Pill in Ibiza,2016.0,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4,2KsP6tYLJlTBvSUxnwlVWa,"dance pop, pop, pop rap",hip hop/rap
5ySxm9hxBNss01WCL7GLyQ,'5rSXSAkZ67PYJSvpUpkOr7',Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,79.0,track:I Want It That Way artist:Backstreet Boys,15.0,1999-05-18,I Want It That Way,1999.0,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039,213307,4,5rSXSAkZ67PYJSvpUpkOr7,"boy band, dance pop",pop
1uyf3l2d4XYwiEqAb7t7fX,'0du5cEVh5yTK9QJze8zA0C',Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,82.0,track:Just the Way You Are artist:Bruno Mars,15.0,2010-10-05,Just the Way You Are,2011.0,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,220733,4,0du5cEVh5yTK9QJze8zA0C,"dance pop, pop",pop
4FdIO8yB9bNtcWlRcStXvZ,"'63wjoROpeh5f11Qm93UiJ1', '5K4W6rqBFWDnAN6FQUkS6x', '21E3waRsmPlU7jZsS13rcj'",Keri Hilson  ,58FUwmyGUqkt53YPUcm7cJ,66.0,track:Knock You Down artist:Keri Hilson  ,15.0,2009-01-01,Knock You Down,2009.0,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,326187,4,63wjoROpeh5f11Qm93UiJ1,"dance pop, hip pop, pop, pop r&b, post-teen pop, r&b, urban contemporary",soul/r&b
5gO2acKSOaJnP0Mcy8IpU6,'2RTUTCvo6onsAnheUk3aL9',3 Doors Down,6ZOBP3NvffbU4SZcrnt1k6,78.0,track:Kryptonite artist:3 Doors Down,15.0,2000-01-01,Kryptonite,2000.0,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933,4,2RTUTCvo6onsAnheUk3aL9,"alternative metal, nu metal, pop rock, post-grunge",alternative/indie
